tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,target,features
tt20221818,movie,Anima: My Father's Dresses,Anima: Die Kleider meines Vaters,0,2022,\N,95.0,Documentary,8.0,73,1,"[73.0,0.0,2022.0,95.0]"
tt20224208,movie,Kopi Pahit,Kopi Pahit,0,2022,\N,71.0,Drama,8.3,65,1,"[65.0,0.0,2022.0,71.0]"
tt20225310,movie,Tilos Weddings,Oi gamoi tis Tilou,0,2022,\N,74.0,Documentary,7.4,57,0,"[57.0,0.0,2022.0,74.0]"
tt20227356,movie,Ranger,Ranger,0,2022,\N,115.0,Documentary,8.0,56,1,"[56.0,0.0,2022.0,115.0]"
tt20251428,movie,Mar Dare Maya Ma,Mar Dare Maya Ma,0,2022,\N,147.0,Drama,8.6,71,1,"[71.0,0.0,2022.0,147.0]"
tt20252472,movie,Three Sisters of Tenmasou,Three Sisters of Tenmasou,0,2022,\N,120.0,Drama,6.7,75,0,"[75.0,0.0,2022.0,120.0]"
tt20310970,movie,Negatyw,Negatyw,0,2022,\N,75.0,Drama,7.4,75,0,"[75.0,0.0,2022.0,75.0]"
tt20516478,movie,The Real Derry: Jamie-Lee O'Donnell,The Real Derry: Jamie-Lee O'Donnell,0,2022,\N,46.0,Documentary,7.8,75,1,"[75.0,0.0,2022.0,46.0]"
tt20517186,movie,The Visitors,The Visitors,0,2022,\N,83.0,Documentary,7.0,55,0,"[55.0,0.0,2022.0,83.0]"
tt20517442,movie,Red Herring,Red Herring,0,2023,\N,94.0,Documentary,8.1,65,1,"[65.0,0.0,2023.0,94.0]"
tt20599488,movie,What Words Can Do,O Que Podem as Palavras,0,2022,\N,76.0,Documentary,7.6,51,1,"[51.0,0.0,2022.0,76.0]"
tt20674398,movie,A Woman's Life,A Woman's Life,0,2022,\N,75.0,Drama,3.3,60,0,"[60.0,0.0,2022.0,75.0]"
tt20733780,movie,Sen ve Ben,Sen ve Ben,0,2022,\N,124.0,Comedy,4.2,80,0,"[80.0,0.0,2022.0,124.0]"
tt20768892,movie,Exhibition on Screen: Pissarro: Father of Impressionism,Exhibition On Screen: Pissarro: Father of Impressionism,0,2022,\N,94.0,Documentary,7.5,59,0,"[59.0,0.0,2022.0,94.0]"
tt20774018,movie,Better Man,Jue wang zhu fu,0,2022,\N,91.0,Comedy,4.0,68,0,"[68.0,0.0,2022.0,91.0]"
tt20851876,movie,Mom & Dad's Nipple Factory,Mom & Dad's Nipple Factory,0,2023,\N,81.0,Documentary,7.9,50,1,"[50.0,0.0,2023.0,81.0]"
tt20859392,movie,Intimate Betrayals,Intimate Betrayals,0,2022,\N,99.0,Drama,6.0,52,0,"[52.0,0.0,2022.0,99.0]"
tt20860322,movie,Breathe Again,Breathe Again,0,2022,\N,99.0,Drama,4.8,85,0,"[85.0,0.0,2022.0,99.0]"
tt20863620,movie,Selection Code,Selection Code,0,2022,\N,61.0,Documentary,7.3,88,0,"[88.0,0.0,2022.0,61.0]"
tt20868416,movie,Escola de Quebrada,Escola de Quebrada,0,2023,\N,60.0,Comedy,4.9,68,0,"[68.0,0.0,2023.0,60.0]"
tt20899948,movie,Dope Boy Magic,Dope Boy Magic,0,2023,\N,92.27826086956522,Drama,6.0,50,0,"[50.0,0.0,2023.0,92.27826086956522]"
tt21029660,movie,Three Promises,Three Promises,0,2023,\N,61.0,Documentary,7.8,71,1,"[71.0,0.0,2023.0,61.0]"
tt21053422,movie,The Recycling Myth,The Recycling Myth,0,2022,\N,75.0,Documentary,8.2,54,1,"[54.0,0.0,2022.0,75.0]"
tt21054818,movie,Luminous,Luminous,0,2022,\N,95.0,Documentary,7.4,87,0,"[87.0,0.0,2022.0,95.0]"
tt21056848,movie,The Youth Governor,The Youth Governor,0,2022,\N,86.0,Documentary,7.1,69,0,"[69.0,0.0,2022.0,86.0]"
tt21059378,movie,Pandamned,Pandamned,0,2022,\N,150.0,Documentary,5.3,78,0,"[78.0,0.0,2022.0,150.0]"
tt21062574,movie,Battle of Amritsar,Battle of Amritsar,0,2022,\N,156.0,Documentary,9.6,60,1,"[60.0,0.0,2022.0,156.0]"
tt21065336,movie,Dickie V,Dickie V,0,2022,\N,80.0,Documentary,8.9,81,1,"[81.0,0.0,2022.0,80.0]"
tt21073246,movie,Moughamarat Koko,Moughamarat Koko,0,2023,\N,92.27826086956522,Comedy,3.6,61,0,"[61.0,0.0,2023.0,92.27826086956522]"
tt21093922,movie,Mother and Daughter,Gyeongaheui ddal,0,2022,\N,117.0,Drama,7.2,79,0,"[79.0,0.0,2022.0,117.0]"
tt21103946,tvMovie,Night Birds,Comme des reines,0,2021,\N,95.0,Drama,6.4,51,0,"[51.0,0.0,2021.0,95.0]"
tt21105692,movie,Evlat Olsa Sevilmez,Evlat Olsa Sevilmez,0,2022,\N,92.27826086956522,Comedy,7.2,51,0,"[51.0,0.0,2022.0,92.27826086956522]"
tt21110404,movie,Breaking la Vida,Breaking la Vida,0,2022,\N,93.0,Documentary,9.5,60,1,"[60.0,0.0,2022.0,93.0]"
tt21115032,movie,Not A Tame Lion,Not A Tame Lion,0,2022,\N,119.0,Documentary,8.8,60,1,"[60.0,0.0,2022.0,119.0]"
tt21141008,movie,Periodical,Periodical,0,2023,\N,93.0,Documentary,7.7,89,1,"[89.0,0.0,2023.0,93.0]"
tt21144238,movie,Erasmus in Gaza,Erasmus in Gaza,0,2022,\N,88.0,Documentary,7.0,71,0,"[71.0,0.0,2022.0,88.0]"
tt21147534,movie,Boys on Film 22: Love to Love You,Boys on Film 22: Love to Love You,0,2022,\N,142.0,Drama,6.8,66,0,"[66.0,0.0,2022.0,142.0]"
tt21157344,movie,In the Name of Gerry Conlon,In the Name of Gerry Conlon,0,2022,\N,92.27826086956522,Documentary,7.7,56,1,"[56.0,0.0,2022.0,92.27826086956522]"
tt21188026,movie,Hamid's Symphony,Hamid's Symphony,0,2022,\N,103.0,Documentary,6.2,65,0,"[65.0,0.0,2022.0,103.0]"
tt21189116,movie,Le Voyage de Talia,Le Voyage de Talia,0,2022,\N,79.0,Drama,6.2,54,0,"[54.0,0.0,2022.0,79.0]"
tt21190172,movie,Kristina,Kristina,0,2022,\N,90.0,Drama,6.8,77,0,"[77.0,0.0,2022.0,90.0]"
tt21193152,movie,Who Is Stan Smith?,Who Is Stan Smith?,0,2022,\N,95.0,Documentary,8.0,73,1,"[73.0,0.0,2022.0,95.0]"
tt21216754,movie,National Theatre Live: Othello,National Theatre Live: Othello,0,2023,\N,185.0,Drama,6.8,90,0,"[90.0,0.0,2023.0,185.0]"
tt21220930,movie,A Holy Conspiracy,A Holy Conspiracy,0,2022,\N,143.0,Drama,7.6,84,1,"[84.0,0.0,2022.0,143.0]"
tt21223154,movie,Naar Ka Sur,Naar Ka Sur,0,2022,\N,125.0,Drama,8.9,71,1,"[71.0,0.0,2022.0,125.0]"
tt21223418,movie,Overgave,Overgave,0,2022,\N,55.0,Documentary,8.2,66,1,"[66.0,0.0,2022.0,55.0]"
tt21226698,movie,Tales of the Purple House,Tales of the Purple House,0,2022,\N,184.0,Documentary,7.9,66,1,"[66.0,0.0,2022.0,184.0]"
tt21232072,movie,The Lump in My Heart,Atsui munasawagi,0,2022,\N,92.0,Drama,7.0,70,0,"[70.0,0.0,2022.0,92.0]"
tt21235684,movie,Gratitude Revealed,Gratitude Revealed,0,2022,\N,82.0,Documentary,8.3,65,1,"[65.0,0.0,2022.0,82.0]"
tt21237628,movie,The Shamima Begum Story,The Shamima Begum Story,0,2023,\N,89.0,Documentary,6.1,89,0,"[89.0,0.0,2023.0,89.0]"
tt21237894,movie,Barren,Barren,0,2022,\N,108.0,Drama,7.8,77,1,"[77.0,0.0,2022.0,108.0]"
tt21257770,movie,Majajan Orchestra,Majajan Orchestra,0,2022,\N,137.0,Drama,8.5,89,1,"[89.0,0.0,2022.0,137.0]"
tt21272582,movie,Dying in Ibiza (A Film in Three Summers),Mourir à Ibiza (Un film en trois étés),0,2022,\N,107.0,Drama,6.3,58,0,"[58.0,0.0,2022.0,107.0]"
tt21287998,movie,Panchatantra Kathalu,Panchatantra Kathalu,0,2022,\N,143.0,Drama,7.4,81,0,"[81.0,0.0,2022.0,143.0]"
tt21302678,movie,Mouth Full of Earth,Usta puna zemlje,0,2023,\N,75.0,Drama,3.6,60,0,"[60.0,0.0,2023.0,75.0]"
tt21328354,movie,Mihai Viteazul: Printul Intrat In Legenda Europei,Mihai Viteazul: Printul Intrat In Legenda Europei,0,2022,\N,69.0,Drama,6.9,62,0,"[62.0,0.0,2022.0,69.0]"
tt21331840,movie,Un mondo sotto social,Un mondo sotto social,0,2022,\N,100.0,Comedy,4.4,71,0,"[71.0,0.0,2022.0,100.0]"
tt21338440,movie,Nadhi,Nadhi,0,2022,\N,140.0,Drama,8.6,86,1,"[86.0,0.0,2022.0,140.0]"
tt21347592,movie,Unvaccinated,Unvaccinated,0,2022,\N,63.0,Documentary,4.6,64,0,"[64.0,0.0,2022.0,63.0]"
tt21350908,movie,Two Kids a Day,Two Kids a Day,0,2022,\N,70.0,Documentary,8.1,57,1,"[57.0,0.0,2022.0,70.0]"
tt21362640,movie,Great White Open Ocean,Great White Open Ocean,0,2022,\N,55.0,Documentary,7.0,65,0,"[65.0,0.0,2022.0,55.0]"
tt21373840,tvMovie,Faith Heist: A Christmas Caper,Faith Heist: A Christmas Caper,0,2022,\N,92.27826086956522,Comedy,4.8,53,0,"[53.0,0.0,2022.0,92.27826086956522]"
tt21375072,movie,Percoco - Il primo mostro d'Italia,Percoco - Il primo mostro d'Italia,0,2023,\N,104.0,Drama,5.8,67,0,"[67.0,0.0,2023.0,104.0]"
tt21376884,movie,The Kiev Trial,The Kiev Trial,0,2022,\N,106.0,Documentary,6.7,66,0,"[66.0,0.0,2022.0,106.0]"
tt21378358,tvMovie,Loulou,Loulou,0,2023,\N,82.0,Comedy,5.9,61,0,"[61.0,0.0,2023.0,82.0]"
tt21380204,movie,Ágnes Keleti - Conquering time,Keleti Ágnes - Aki legyozte az idot,0,2022,\N,78.0,Documentary,8.1,59,1,"[59.0,0.0,2022.0,78.0]"
tt21382346,movie,Umnaya Masha,Umnaya Masha,0,2022,\N,80.0,Comedy,4.5,72,0,"[72.0,0.0,2022.0,80.0]"
tt21386232,movie,Olaf,Olaf,0,2022,\N,91.0,Comedy,5.2,76,0,"[76.0,0.0,2022.0,91.0]"
tt21388904,movie,Xalé,Xalé,0,2022,\N,101.0,Drama,7.0,53,0,"[53.0,0.0,2022.0,101.0]"
tt21392886,movie,Dance Dads,Dance Dads,0,2022,\N,84.0,Comedy,7.1,65,0,"[65.0,0.0,2022.0,84.0]"
tt21412678,movie,Born Cursed,Born Cursed,0,2022,\N,84.0,Drama,9.1,66,1,"[66.0,0.0,2022.0,84.0]"
tt21419736,movie,Baba Yadigari,Baba Yadigari,0,2022,\N,122.0,Comedy,5.4,86,0,"[86.0,0.0,2022.0,122.0]"
tt21429844,movie,Balada,Balada,0,2022,\N,120.0,Drama,5.7,82,0,"[82.0,0.0,2022.0,120.0]"
tt21435030,movie,Milestone Generations,Milestone Generations,0,2022,\N,52.0,Documentary,7.9,55,1,"[55.0,0.0,2022.0,52.0]"
tt21435350,movie,Passport,Passport,0,2022,\N,110.0,Comedy,6.8,88,0,"[88.0,0.0,2022.0,110.0]"
tt21438332,movie,Yanlis Anlama 2,Yanlis Anlama 2,0,2022,\N,104.0,Comedy,4.0,67,0,"[67.0,0.0,2022.0,104.0]"
tt21446798,movie,Verdigris,Verdigris,0,2023,\N,95.0,Drama,7.6,56,1,"[56.0,0.0,2023.0,95.0]"
tt21600708,movie,Kalapuram,Kalapuram,0,2022,\N,92.27826086956522,Comedy,6.7,69,0,"[69.0,0.0,2022.0,92.27826086956522]"
tt21608252,tvMovie,Einfach Nina,Einfach Nina,0,2022,\N,89.0,Drama,6.2,63,0,"[63.0,0.0,2022.0,89.0]"
tt21612972,movie,When Morning Comes,When Morning Comes,0,2022,\N,87.0,Drama,6.4,77,0,"[77.0,0.0,2022.0,87.0]"
tt21619566,movie,Misfit: The Switch,Misfit: The Switch,0,2022,\N,120.0,Drama,5.4,73,0,"[73.0,0.0,2022.0,120.0]"
tt21622988,movie,Coin,Coin,0,2022,\N,86.0,Documentary,6.0,88,0,"[88.0,0.0,2022.0,86.0]"
tt21632832,movie,Thanks to Her,Thanks to Her,0,2022,\N,82.0,Drama,6.7,66,0,"[66.0,0.0,2022.0,82.0]"
tt21634062,movie,Party Dream,Party Dream,0,2022,\N,75.0,Documentary,8.5,65,1,"[65.0,0.0,2022.0,75.0]"
tt21639034,movie,Almost Human: Rise of the Apes,Almost Human: Rise of the Apes,0,2022,\N,83.0,Documentary,6.1,61,0,"[61.0,0.0,2022.0,83.0]"
tt21644774,movie,El Caso Padilla,El Caso Padilla,0,2022,\N,78.0,Documentary,7.3,72,0,"[72.0,0.0,2022.0,78.0]"
tt21739670,movie,30-Year-Old Toddler,Eternamente adolescente,0,2023,\N,92.27826086956522,Comedy,3.1,59,0,"[59.0,0.0,2023.0,92.27826086956522]"
tt21740468,movie,Adonis X,Adonis X,0,2022,\N,75.0,Drama,6.7,81,0,"[81.0,0.0,2022.0,75.0]"
tt21799158,movie,Smog en tu corazon,Smog en tu corazon,0,2022,\N,112.0,Comedy,6.7,86,0,"[86.0,0.0,2022.0,112.0]"
tt21799852,movie,Don't Get Eaten,Don't Get Eaten,0,2023,\N,92.27826086956522,Comedy,6.9,67,0,"[67.0,0.0,2023.0,92.27826086956522]"
tt21803164,movie,Osho: The Movie,Ten Thousand Shades of Osho,0,2022,\N,106.0,Documentary,6.1,50,0,"[50.0,0.0,2022.0,106.0]"
tt21810812,movie,Saint Michael Meet the Angel,Saint Michael Meet the Angel,0,2022,\N,90.0,Documentary,7.1,50,0,"[50.0,0.0,2022.0,90.0]"
tt21816560,movie,A Cooler Climate,A Cooler Climate,0,2022,\N,75.0,Documentary,6.3,88,0,"[88.0,0.0,2022.0,75.0]"
tt21818964,movie,The Legacy of the Texas Chain Saw Massacre,The Legacy of the Texas Chain Saw Massacre,0,2022,\N,87.0,Documentary,7.0,84,0,"[84.0,0.0,2022.0,87.0]"
tt21850902,movie,Smile,Smile,0,2022,\N,115.0,Drama,6.5,61,0,"[61.0,0.0,2022.0,115.0]"
tt21856878,movie,Blow-Ins,Blow-Ins,0,2022,\N,52.0,Documentary,7.7,62,1,"[62.0,0.0,2022.0,52.0]"
tt21857550,movie,Rise Up,Rise Up,0,2022,\N,92.0,Documentary,7.8,89,1,"[89.0,0.0,2022.0,92.0]"
tt21867110,movie,Opazovanje,Opazovanje,0,2023,\N,82.0,Drama,6.4,89,0,"[89.0,0.0,2023.0,82.0]"
tt21882320,tvMovie,Instagram: A Life Under Filter,"Instagram, la foire aux vanités",0,2022,\N,87.0,Documentary,6.6,63,0,"[63.0,0.0,2022.0,87.0]"
tt21904394,movie,[REC]: Horror Without Pause,[REC] Terror sin pausa,0,2022,\N,105.0,Documentary,6.2,67,0,"[67.0,0.0,2022.0,105.0]"
tt21912460,movie,Pastor Thorne: Lust of the Flesh,Pastor Thorne: Lust of the Flesh,0,2022,\N,102.0,Drama,4.2,63,0,"[63.0,0.0,2022.0,102.0]"
tt21938768,movie,"Tequila. Sex, Drugs and Rock & Roll","Tequila. Sexo, drogas y rock and roll",0,2022,\N,92.0,Documentary,6.4,51,0,"[51.0,0.0,2022.0,92.0]"
tt21959236,movie,"Vitaj Doma, Brate!","Vitaj Doma, Brate!",0,2022,\N,104.0,Comedy,6.0,63,0,"[63.0,0.0,2022.0,104.0]"
tt21962230,movie,Harambe,Harambe,0,2023,\N,92.27826086956522,Documentary,7.1,55,0,"[55.0,0.0,2023.0,92.27826086956522]"
tt21970986,movie,Roy Orbison Forever,Roy Orbison Forever,0,2022,\N,56.0,Documentary,7.2,62,0,"[62.0,0.0,2022.0,56.0]"
tt21980046,movie,Mrs. Buica,Mrs. Buica,0,2023,\N,83.0,Documentary,8.7,89,1,"[89.0,0.0,2023.0,83.0]"
tt21987706,movie,Dancing with Mom,Dancing with Mom,0,2022,\N,76.0,Documentary,9.7,69,1,"[69.0,0.0,2022.0,76.0]"
tt21989164,movie,American: An Odyssey to 1947,American: An Odyssey to 1947,0,2022,\N,102.0,Documentary,8.1,88,1,"[88.0,0.0,2022.0,102.0]"
tt21990682,movie,Dialogues After the End,Diálogos Depois do Fim,0,2023,\N,100.0,Drama,5.5,50,0,"[50.0,0.0,2023.0,100.0]"
tt21990918,movie,Os Suburbanos: O Filme,Os Suburbanos: O Filme,0,2022,\N,85.0,Comedy,3.4,50,0,"[50.0,0.0,2022.0,85.0]"
tt21995320,movie,Invisible America,Invisible America,0,2023,\N,92.27826086956522,Drama,9.0,57,1,"[57.0,0.0,2023.0,92.27826086956522]"
tt21998476,movie,Ciné-Guerrillas: Scenes from the Labudovic Reels,Ciné-Guerrillas: Scenes from the Labudovic Reels,0,2022,\N,94.0,Documentary,7.8,73,1,"[73.0,0.0,2022.0,94.0]"
tt21998498,movie,Maya and the Wave,Maya and the Wave,0,2022,\N,95.0,Documentary,8.1,77,1,"[77.0,0.0,2022.0,95.0]"
tt21998500,movie,Pray for Our Sinners,Pray for Our Sinners,0,2022,\N,81.0,Documentary,7.1,69,0,"[69.0,0.0,2022.0,81.0]"
tt21998524,movie,Vicenta B.,Vicenta B.,0,2022,\N,77.0,Drama,6.4,51,0,"[51.0,0.0,2022.0,77.0]"
tt22008182,movie,If the Streets Were on Fire,If the Streets Were on Fire,0,2022,\N,70.0,Documentary,7.9,80,1,"[80.0,0.0,2022.0,70.0]"
tt22018982,movie,Casting Stones,Casting Stones,0,2023,\N,92.27826086956522,Drama,3.2,63,0,"[63.0,0.0,2023.0,92.27826086956522]"
tt22037048,movie,The Crown Shyness,La timidezza delle chiome,0,2022,\N,96.0,Documentary,7.0,57,0,"[57.0,0.0,2022.0,96.0]"
tt22042658,movie,Danica,Danica,0,2023,\N,87.0,Drama,5.7,65,0,"[65.0,0.0,2023.0,87.0]"
tt22043560,movie,Rossosperanza,Rossosperanza,0,2023,\N,87.0,Drama,6.3,63,0,"[63.0,0.0,2023.0,87.0]"
tt22055448,tvMovie,Homeshoppers' Paradise,Homeshoppers' Paradise,0,2022,\N,88.0,Comedy,5.0,51,0,"[51.0,0.0,2022.0,88.0]"
tt22073644,movie,Al Hayba the Documentary,Al Hayba the Documentary,0,2022,\N,92.27826086956522,Documentary,7.6,50,1,"[50.0,0.0,2022.0,92.27826086956522]"
tt22085704,movie,Cuando la miro,Cuando la miro,0,2022,\N,82.0,Drama,6.8,87,0,"[87.0,0.0,2022.0,82.0]"
tt22092834,movie,Nedetskiy dom,Nedetskiy dom,0,2022,\N,102.0,Drama,5.4,77,0,"[77.0,0.0,2022.0,102.0]"
tt22165792,tvMovie,Das Wunder von Kapstadt,Das Wunder von Kapstadt,0,2022,\N,105.0,Drama,6.3,71,0,"[71.0,0.0,2022.0,105.0]"
tt22171858,movie,A Wild Roomer,Goein,0,2022,\N,136.0,Drama,6.8,65,0,"[65.0,0.0,2022.0,136.0]"
tt22171962,movie,Shivamma,Shivamma,0,2022,\N,104.0,Drama,7.6,88,1,"[88.0,0.0,2022.0,104.0]"
tt22186902,movie,In Her Room,Hitoribocchi janai,0,2022,\N,136.0,Drama,4.6,61,0,"[61.0,0.0,2022.0,136.0]"
tt22188926,movie,Chakki,Chakki,0,2022,\N,100.0,Drama,8.3,59,1,"[59.0,0.0,2022.0,100.0]"
tt22331396,movie,A Woman,Kong Xiu,0,2022,\N,118.0,Drama,6.3,54,0,"[54.0,0.0,2022.0,118.0]"
tt22379578,movie,La Ultima Oportunidad,La Ultima Oportunidad,0,2022,\N,69.0,Comedy,7.6,62,1,"[62.0,0.0,2022.0,69.0]"
tt22408376,movie,And the Sun Rises,Da mere gatenda,0,2022,\N,90.0,Drama,6.2,68,0,"[68.0,0.0,2022.0,90.0]"
tt22408892,movie,When Jack Came Back,When Jack Came Back,0,2023,\N,105.0,Drama,6.3,74,0,"[74.0,0.0,2023.0,105.0]"
tt22409818,movie,Broken People,Broken People,0,2023,\N,95.0,Drama,4.3,56,0,"[56.0,0.0,2023.0,95.0]"
tt22410714,movie,Shubhadinam,Shubhadinam,0,2022,\N,120.0,Drama,5.7,58,0,"[58.0,0.0,2022.0,120.0]"
tt22436930,movie,Bicycle Days,Bicycle Days,0,2023,\N,90.0,Drama,8.0,50,1,"[50.0,0.0,2023.0,90.0]"
tt22463110,movie,Stuntwomen,Cascadeuses,0,2022,\N,85.0,Documentary,7.0,56,0,"[56.0,0.0,2022.0,85.0]"
tt22470752,movie,Kuzenler Firarda,Kuzenler Firarda,0,2022,\N,95.0,Comedy,3.5,54,0,"[54.0,0.0,2022.0,95.0]"
tt22489120,movie,La Lucha: Getting Schooled in America,La Lucha: Getting Schooled in America,0,2023,\N,80.0,Documentary,9.9,62,1,"[62.0,0.0,2023.0,80.0]"
tt22490938,movie,Half Heaven,Half Heaven,0,2022,\N,127.0,Drama,6.3,78,0,"[78.0,0.0,2022.0,127.0]"
tt22506372,movie,Racist Trees,Racist Trees,0,2022,\N,88.0,Documentary,7.3,82,0,"[82.0,0.0,2022.0,88.0]"
tt2252298,movie,The Human Trial,The Human Trial,0,2022,\N,91.0,Documentary,7.2,78,0,"[78.0,0.0,2022.0,91.0]"
tt22528920,movie,Single,Single,0,2023,\N,142.0,Comedy,7.6,56,1,"[56.0,0.0,2023.0,142.0]"
tt22530200,movie,Plotnik,Plotnik,0,2022,\N,108.0,Drama,6.1,67,0,"[67.0,0.0,2022.0,108.0]"
tt22642740,movie,Lyubovniki,Lyubovniki,0,2022,\N,96.0,Comedy,5.2,83,0,"[83.0,0.0,2022.0,96.0]"
tt22644272,movie,Inumo Kuwanedo Charlie Wa Warau,Inumo Kuwanedo Charlie Wa Warau,0,2022,\N,117.0,Comedy,6.7,65,0,"[65.0,0.0,2022.0,117.0]"
tt22660470,movie,The Letter: A Message for Our Earth,The Letter: A Message for Our Earth,0,2022,\N,81.0,Documentary,8.1,52,1,"[52.0,0.0,2022.0,81.0]"
tt22670174,movie,National Theatre Live: Jack Absolute Flies Again,National Theatre Live: Jack Absolute Flies Again,0,2022,\N,180.0,Comedy,7.5,65,0,"[65.0,0.0,2022.0,180.0]"
tt22696908,movie,The Neutron Bomb,The Neutron Bomb,0,2022,\N,89.0,Documentary,5.8,69,0,"[69.0,0.0,2022.0,89.0]"
tt22718042,movie,On Earth as in Heaven,Sur la terre comme au ciel,0,2023,\N,118.0,Drama,7.0,83,0,"[83.0,0.0,2023.0,118.0]"
tt22742316,movie,Hotshot,Hotshot,0,2023,\N,102.0,Documentary,8.3,84,1,"[84.0,0.0,2023.0,102.0]"
tt22749508,movie,Historias de una prostituta 4,Historias de una prostituta 4,0,2021,\N,98.0,Drama,5.1,55,0,"[55.0,0.0,2021.0,98.0]"
tt22751034,movie,AJAX: Parels van Amsterdam,AJAX: Parels van Amsterdam,0,2022,\N,104.0,Documentary,7.0,61,0,"[61.0,0.0,2022.0,104.0]"
tt22766520,movie,Breathe,Respire,0,2022,\N,90.0,Drama,7.2,77,0,"[77.0,0.0,2022.0,90.0]"
tt22770998,movie,Loan Wolves,Loan Wolves,0,2022,\N,90.0,Documentary,7.5,62,0,"[62.0,0.0,2022.0,90.0]"
tt22778808,movie,Blue ID,Blue ID,0,2022,\N,85.0,Documentary,8.0,52,1,"[52.0,0.0,2022.0,85.0]"
tt22779012,movie,Look What You Made Me Do,Look What You Made Me Do,0,2022,\N,84.0,Documentary,6.6,72,0,"[72.0,0.0,2022.0,84.0]"
tt22794548,movie,The Accident,O Acidente,0,2022,\N,95.0,Drama,6.0,85,0,"[85.0,0.0,2022.0,95.0]"
tt22797186,movie,Ghasjomi (Grassland),Ghasjomi (Grassland),0,2022,\N,112.0,Drama,9.3,58,1,"[58.0,0.0,2022.0,112.0]"
tt22801988,movie,Bassifondi,Bassifondi,0,2022,\N,94.0,Drama,6.9,74,0,"[74.0,0.0,2022.0,94.0]"
tt22872250,movie,There Is a Stone,Ishi ga aru,0,2022,\N,104.0,Drama,6.4,74,0,"[74.0,0.0,2022.0,104.0]"
tt22872426,movie,André Hazes: Crossroads,André Hazes: Crossroads,0,2022,\N,92.27826086956522,Documentary,6.6,56,0,"[56.0,0.0,2022.0,92.27826086956522]"
tt22873448,movie,Much Ado About Dying,Much Ado About Dying,0,2022,\N,84.0,Documentary,7.7,77,1,"[77.0,0.0,2022.0,84.0]"
tt22889064,movie,The Wastetown,Shahre Khamoush,0,2022,\N,80.0,Drama,5.2,86,0,"[86.0,0.0,2022.0,80.0]"
tt22889100,movie,Amar Colony,Amar Colony,0,2022,\N,75.0,Drama,7.5,52,0,"[52.0,0.0,2022.0,75.0]"
tt22927636,movie,Allensworth,Allensworth,0,2022,\N,65.0,Documentary,6.8,59,0,"[59.0,0.0,2022.0,65.0]"
tt22939052,movie,Puinhoop,Puinhoop,0,2022,\N,85.0,Documentary,8.0,75,1,"[75.0,0.0,2022.0,85.0]"
tt22983986,movie,Morgan y Los Super Bichillos,Morgan y Los Super Bichillos,0,2022,\N,92.27826086956522,Comedy,2.3,83,0,"[83.0,0.0,2022.0,92.27826086956522]"
tt22986206,movie,Nariti: Romansa Danau Toba,Nariti: Romansa Danau Toba,0,2022,\N,85.0,Drama,9.4,73,1,"[73.0,0.0,2022.0,85.0]"
tt23016770,movie,Chic & Classic: Meghan Markle,Chic & Classic: Meghan Markle,0,2022,\N,52.0,Documentary,1.3,57,0,"[57.0,0.0,2022.0,52.0]"
tt23027202,movie,The Many Lives of Edouard Louis,"Édouard Louis, ou la transformation",0,2022,\N,72.0,Documentary,7.0,51,0,"[51.0,0.0,2022.0,72.0]"
tt23034906,movie,Kagi,The Key -Professor's Pleasure- (Kagi),0,2022,\N,75.0,Drama,7.4,81,0,"[81.0,0.0,2022.0,75.0]"
tt23036528,movie,Vremya goda zima,Vremya goda zima,0,2022,\N,82.0,Drama,6.1,64,0,"[64.0,0.0,2022.0,82.0]"
tt23036660,movie,4:4:44,4:4:44,0,2022,\N,111.0,Drama,5.5,60,0,"[60.0,0.0,2022.0,111.0]"
tt23039430,movie,Kon Parka Kon Potana,Kon Parka Kon Potana,0,2022,\N,92.27826086956522,Drama,8.8,56,1,"[56.0,0.0,2022.0,92.27826086956522]"
tt23133154,movie,White Balls on Walls,White Balls on Walls,0,2022,\N,90.0,Documentary,6.9,79,0,"[79.0,0.0,2022.0,90.0]"
tt23134582,movie,Bandhu,Bandhu,0,2022,\N,92.27826086956522,Comedy,7.4,52,0,"[52.0,0.0,2022.0,92.27826086956522]"
tt23140556,tvMovie,Zastita pre svega,Zastita pre svega,0,2023,\N,90.0,Comedy,6.7,57,0,"[57.0,0.0,2023.0,90.0]"
tt23142374,movie,Vatikan'in Sifresi: Bir Temel Macerasi,Vatikan'in Sifresi: Bir Temel Macerasi,0,2023,\N,88.0,Comedy,3.5,55,0,"[55.0,0.0,2023.0,88.0]"
tt23147136,tvMovie,Evil Among Us: Ted Bundy,Evil Among Us: Ted Bundy,0,2022,\N,85.0,Documentary,6.8,58,0,"[58.0,0.0,2022.0,85.0]"
tt23182000,movie,Clorindo Testa,Clorindo Testa,0,2022,\N,100.0,Documentary,6.9,70,0,"[70.0,0.0,2022.0,100.0]"
tt23182848,movie,#Gawwezni,#Gawwezni,0,2022,\N,105.0,Comedy,5.2,84,0,"[84.0,0.0,2022.0,105.0]"
tt23313300,tvMovie,Und ihr schaut zu,Und ihr schaut zu,0,2022,\N,90.0,Drama,6.1,65,0,"[65.0,0.0,2022.0,90.0]"
tt23325790,movie,Too Close,Too Close/Apropierea,0,2022,\N,85.0,Documentary,7.0,60,0,"[60.0,0.0,2022.0,85.0]"
